timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1767128436321,Hyperliquid,APEX,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,APT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,AR,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ARB,1.000000,-0.0000014986,-0.0000014986,490869
1767128436321,Hyperliquid,ARK,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ASTER,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ATOM,1.000000,-0.0000271053,-0.0000271053,490869
1767128436321,Hyperliquid,AVAX,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,AVNT,1.000000,-0.0001093107,-0.0001093107,490869
1767128436321,Hyperliquid,BABY,1.000000,-0.0000290754,-0.0000290754,490869
1767128436321,Hyperliquid,BADGER,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,BANANA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BCH,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BERA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BIGTIME,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BIO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BLAST,1.000000,-0.0002956662,-0.0002956662,490869
1767128436321,Hyperliquid,BLUR,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BLZ,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,BNB,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BNT,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,BOME,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BRETT,1.000000,-0.0000129474,-0.0000129474,490869
1767128436321,Hyperliquid,BSV,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,BTC,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,CAKE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,CANTO,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,CATI,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,CC,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,CELO,1.000000,-0.0000528971,-0.0000528971,490869
1767128436321,Hyperliquid,CFX,1.000000,-0.0000080658,-0.0000080658,490869
1767128436321,Hyperliquid,CHILLGUY,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,COMP,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,CRV,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,CYBER,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,DOGE,1.000000,0.0000045271,0.0000045271,490869
1767128436321,Hyperliquid,DOOD,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,DOT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,DYDX,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,DYM,1.000000,-0.0000728727,-0.0000728727,490869
1767128436321,Hyperliquid,EIGEN,1.000000,-0.0000637162,-0.0000637162,490869
1767128436321,Hyperliquid,ENA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ENS,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ETC,1.000000,0.0000102443,0.0000102443,490869
1767128436321,Hyperliquid,ETH,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ETHFI,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,FARTCOIN,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,FET,1.000000,0.0000059418,0.0000059418,490869
1767128436321,Hyperliquid,FIL,1.000000,0.0000013369,0.0000013369,490869
1767128436321,Hyperliquid,FOGO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,FRIEND,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,FTM,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,FTT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,FXS,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,GALA,1.000000,0.0000048906,0.0000048906,490869
1767128436321,Hyperliquid,GAS,1.000000,-0.0002542579,-0.0002542579,490869
1767128436321,Hyperliquid,GMT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,GMX,1.000000,0.0000057075,0.0000057075,490869
1767128436321,Hyperliquid,GOAT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,GRASS,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,GRIFFAIN,1.000000,0.0000735849,0.0000735849,490869
1767128436321,Hyperliquid,HBAR,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,HEMI,1.000000,-0.0000021895,-0.0000021895,490869
1767128436321,Hyperliquid,HMSTR,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,HPOS,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,HYPE,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,HYPER,1.000000,-0.0000115427,-0.0000115427,490869
1767128436321,Hyperliquid,ICP,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,ILV,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,IMX,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,INIT,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,INJ,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,IO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,IOTA,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,IP,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,JELLY,1.000000,0.0000000000,0.0000000000,490869
1767128436321,Hyperliquid,JTO,1.000000,0.0000125000,0.0000125000,490869
1767128436321,Hyperliquid,JUP,1.000000,0.0000028450,0.0000028450,490869
1767128436321,Hyperliquid,KAITO,1.000000,-0.0000720410,-0.0000720410,490869
