timestamp_ms,exchange,symbol,interval_h,rate_raw,rate_per_hour,hour_bucket
1766373605713,Asterdex,MOODENG,8.000000,-0.0005143900,-0.0000642987,490659
1766373605713,Asterdex,MSFT,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,NB,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,NEAR,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,NEIRO,8.000000,-0.0001742500,-0.0000217813,490659
1766373605713,Asterdex,NIGHT,1.000000,-0.0009666500,-0.0009666500,490659
1766373605713,Asterdex,NVDA,8.000000,-0.0022108500,-0.0002763562,490659
1766373605713,Asterdex,ON,1.000000,0.0002345900,0.0002345900,490659
1766373605713,Asterdex,ONDO,4.000000,-0.0000487300,-0.0000121825,490659
1766373605713,Asterdex,OP,8.000000,-0.0001331900,-0.0000166487,490659
1766373605713,Asterdex,OPEN,4.000000,-0.0005444800,-0.0001361200,490659
1766373605713,Asterdex,ORDI,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,PARTI,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,PENGU,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,PIEVERSE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,PIPPIN,1.000000,-0.0016066000,-0.0016066000,490659
1766373605713,Asterdex,PORT3,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,POWER,1.000000,0.0001769100,0.0001769100,490659
1766373605713,Asterdex,PROVE,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,PTB,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,PUMP,4.000000,-0.0000754300,-0.0000188575,490659
1766373605713,Asterdex,PYTH,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,Q,4.000000,0.0003519300,0.0000879825,490659
1766373605713,Asterdex,QQQ,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,RAVE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,RECALL,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,RIVER,1.000000,0.0000639300,0.0000639300,490659
1766373605713,Asterdex,RLS,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,RVV,1.000000,0.0002586900,0.0002586900,490659
1766373605713,Asterdex,SAHARA,4.000000,-0.0001145900,-0.0000286475,490659
1766373605713,Asterdex,SAPIEN,4.000000,-0.0026773500,-0.0006693375,490659
1766373605713,Asterdex,SBET,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,SEI,8.000000,-0.0000308000,-0.0000038500,490659
1766373605713,Asterdex,SENT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,SKY,4.000000,-0.0003256400,-0.0000814100,490659
1766373605713,Asterdex,SKYAI,1.000000,0.0001202200,0.0001202200,490659
1766373605713,Asterdex,SOL,8.000000,0.0000890200,0.0000111275,490659
1766373605713,Asterdex,SPK,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,SQD,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,STABLE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,STBL,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,SUI,8.000000,-0.0000599000,-0.0000074875,490659
1766373605713,Asterdex,TAG,8.000000,0.0001718900,0.0000214863,490659
1766373605713,Asterdex,TAKE,4.000000,0.0001596000,0.0000399000,490659
1766373605713,Asterdex,TNSR,1.000000,-0.0000892600,-0.0000892600,490659
1766373605713,Asterdex,TON,4.000000,0.0000462900,0.0000115725,490659
1766373605713,Asterdex,TOSHI,4.000000,-0.0013955700,-0.0003488925,490659
1766373605713,Asterdex,TOWNS,4.000000,-0.0000006800,-0.0000001700,490659
1766373605713,Asterdex,TRADOOR,4.000000,0.0002999200,0.0000749800,490659
1766373605713,Asterdex,TREE,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,TRUMP,4.000000,-0.0001047900,-0.0000261975,490659
1766373605713,Asterdex,TRUST,1.000000,0.0000195500,0.0000195500,490659
1766373605713,Asterdex,TRUTH,1.000000,0.0000006900,0.0000006900,490659
1766373605713,Asterdex,TRX,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,TSLA,8.000000,-0.0053337800,-0.0006667225,490659
1766373605713,Asterdex,TURTLE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,UAI,1.000000,-0.0000770500,-0.0000770500,490659
1766373605713,Asterdex,UB,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,UNI,8.000000,0.0000842000,0.0000105250,490659
1766373605713,Asterdex,US,1.000000,0.0001955900,0.0001955900,490659
1766373605713,Asterdex,USD1,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,USDC,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,VFY,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,VUSDT,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,WET,1.000000,-0.0001228600,-0.0001228600,490659
1766373605713,Asterdex,WIF,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,WLD,8.000000,-0.0000701600,-0.0000087700,490659
1766373605713,Asterdex,WLFI,4.000000,-0.0001757100,-0.0000439275,490659
1766373605713,Asterdex,XAU,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,XLM,8.000000,0.0001000000,0.0000125000,490659
1766373605713,Asterdex,XNY,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,XPIN,4.000000,0.0000987700,0.0000246925,490659
1766373605713,Asterdex,XPL,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,XRP,8.000000,-0.0000109500,-0.0000013688,490659
1766373605713,Asterdex,YB,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,ZBT,1.000000,-0.0001550100,-0.0001550100,490659
1766373605713,Asterdex,ZEC,1.000000,0.0000098100,0.0000098100,490659
1766373605713,Asterdex,ZEN,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Asterdex,ZK,1.000000,-0.0000409400,-0.0000409400,490659
1766373605713,Asterdex,ZKC,4.000000,0.0000500000,0.0000125000,490659
1766373605713,Asterdex,ZKP,1.000000,0.0000959500,0.0000959500,490659
1766373605713,Asterdex,ZORA,4.000000,-0.0004632700,-0.0001158175,490659
1766373605713,Asterdex,ZRC,4.000000,0.0000730500,0.0000182625,490659
1766373605713,Hyperliquid,0G,1.000000,-0.0002405048,-0.0002405048,490659
1766373605713,Hyperliquid,2Z,1.000000,-0.0000732352,-0.0000732352,490659
1766373605713,Hyperliquid,AAVE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ACE,1.000000,-0.0003712601,-0.0003712601,490659
1766373605713,Hyperliquid,ADA,1.000000,-0.0000077131,-0.0000077131,490659
1766373605713,Hyperliquid,AERO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,AI,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,AI16Z,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,AIXBT,1.000000,-0.0000047147,-0.0000047147,490659
1766373605713,Hyperliquid,ALGO,1.000000,-0.0000070586,-0.0000070586,490659
1766373605713,Hyperliquid,ALT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ANIME,1.000000,-0.0003004456,-0.0003004456,490659
1766373605713,Hyperliquid,APE,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,APEX,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,APT,1.000000,0.0000011274,0.0000011274,490659
1766373605713,Hyperliquid,AR,1.000000,-0.0000391856,-0.0000391856,490659
1766373605713,Hyperliquid,ARB,1.000000,0.0000065109,0.0000065109,490659
1766373605713,Hyperliquid,ARK,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ASTER,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,ATOM,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,AVAX,1.000000,0.0000068680,0.0000068680,490659
1766373605713,Hyperliquid,AVNT,1.000000,-0.0003395286,-0.0003395286,490659
1766373605713,Hyperliquid,BABY,1.000000,-0.0000094995,-0.0000094995,490659
1766373605713,Hyperliquid,BADGER,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,BANANA,1.000000,-0.0000487766,-0.0000487766,490659
1766373605713,Hyperliquid,BCH,1.000000,-0.0000309238,-0.0000309238,490659
1766373605713,Hyperliquid,BERA,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BIGTIME,1.000000,0.0000050865,0.0000050865,490659
1766373605713,Hyperliquid,BIO,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BLAST,1.000000,-0.0001848263,-0.0001848263,490659
1766373605713,Hyperliquid,BLUR,1.000000,-0.0000198836,-0.0000198836,490659
1766373605713,Hyperliquid,BLZ,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,BNB,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BNT,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,BOME,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BRETT,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BSV,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,BTC,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,CAKE,1.000000,0.0000072902,0.0000072902,490659
1766373605713,Hyperliquid,CANTO,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,CATI,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,CC,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,CELO,1.000000,-0.0000410817,-0.0000410817,490659
1766373605713,Hyperliquid,CFX,1.000000,-0.0000065426,-0.0000065426,490659
1766373605713,Hyperliquid,CHILLGUY,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,COMP,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,CRV,1.000000,0.0000125000,0.0000125000,490659
1766373605713,Hyperliquid,CYBER,1.000000,0.0000000000,0.0000000000,490659
1766373605713,Hyperliquid,DOGE,1.000000,-0.0000122623,-0.0000122623,490659
1766373605713,Hyperliquid,DOOD,1.000000,-0.0011887338,-0.0011887338,490659
